id,outcome,t0,t1,t2,t4,t6,t8,t12,t24
56,1CMT_OA,0,1,0.756803978943872,0.951481549054616,0.537183124657625,0.433450955237559,0.217199062945023,0.0131657617682635
57,1CMT_OA,0,0.503127280100144,1,0.634028109088213,0.460041108854938,0.286811859653016,0.0564613877175457,0.000622024918766575
58,1CMT_OA,0,0.550027530118639,0.917633752962078,1,0.844419128156151,0.687877278757157,0.32978485877488,0.058500340947921
59,1CMT_OA,0,0.426526545414046,0.485114166137438,0.771170594189692,0.583712956753851,1,0.491003056780307,0.0742911292583906
60,1CMT_OA,0,0.367445252226765,1,0.885053441390477,0.53983162449361,0.685001506278679,0.326637912125767,0.0336830066686995
61,1CMT_OA,0,0.828161293821748,0.883202317052328,0.921942544023974,1,0.510114415837978,0.126626026204423,0.0050051253167442
62,1CMT_OA,0,0.376626336192231,0.717296933130409,0.725942340063757,1,0.791585106673968,0.3937300671967,0.0436563070200968
63,1CMT_OA,0,0.468957261222064,0.809492879460454,1,0.723556511582278,0.857478412864037,0.280356446663927,0.029145299605433
68,1CMT_OA,0,0.527006835135018,0.65724408629864,1,0.879067059409968,0.649155113976301,0.312614589803563,0.033197561191044
70,1CMT_OA,0,0.837120661507714,1,0.714162317213615,0.512399849834384,0.263726278340352,0.168901317292031,0.0115649186215086
71,1CMT_OA,0,0.552198120562564,0.667156520741713,0.881893110150013,0.720801542574174,1,0.475442256436231,0.115004901504418
72,1CMT_OA,0,0.622172216067987,1,0.554084199823391,0.335446807232312,0.415248175363104,0.118462193880816,0.0336518007998104
73,1CMT_OA,0,0.728384416968498,1,0.86890220635426,0.61577043896625,0.310352966438877,0.16597869522635,0.0135706572506075
77,1CMT_OA,0,1,0.806784612885006,0.252444599312503,0.109624432043633,0.055472395178665,0.00916365890972285,5.37167439142372e-05
78,1CMT_OA,0,0.884153304879696,1,0.711822020287794,0.258890904454824,0.177572688578672,0.0239022867484706,0.000256058473274978
79,1CMT_OA,0,0.66854202363411,1,0.723813919830692,0.691714147256971,0.420254947125703,0.0914163653332505,0.00235752184829358
86,1CMT_OA,0,1,0.726395435860024,0.851050586274319,0.663356217296859,0.505037861025206,0.298395039721725,0.0895784482051813
88,1CMT_OA,0,0.56625855937629,0.780411565376523,0.899790000358065,1,0.789563747913469,0.257413109923737,0.0283893256351114
90,1CMT_OA,0,0.796121148632684,0.905517315753386,1,0.641455945881519,0.532718025816379,0.255845000085015,0.0386309645753055
91,1CMT_OA,0,0.737719076997804,1,0.253001763034431,0.163224704487224,0.0825622138419382,0.0220781016755545,0.000517165024749256
92,1CMT_OA,0,0.477875855458224,0.699287866983004,0.597447683064123,1,0.825569495948394,0.696797774062494,0.123563017103535
93,1CMT_OA,0,0.872220885076827,1,0.409488988499827,0.365450114758706,0.206465256046798,0.0486114896023406,0.000573568995524782
94,1CMT_OA,0,0.740384305882821,1,0.745529143437296,0.387946592567228,0.219977389085679,0.0420254032127795,0.00164550567207094
96,1CMT_OA,0,0.40078458554673,1,0.786052953258547,0.88213317816906,0.704102701516254,0.384237303811256,0.0866127892195439
97,1CMT_OA,0,0.537625890867775,0.770268361928051,1,0.509810928520132,0.397067146247223,0.304258395158826,0.0364536820370256
105,1CMT_OA,0,0.455722675911937,0.70507214001003,1,0.92317348534794,0.567905623923239,0.485303347998087,0.0591855559176181
107,1CMT_OA,0,0.898378290601736,0.730930193761951,1,0.588383717301246,0.516598425450913,0.14193494133159,0.0236085183212757
108,1CMT_OA,0,0.841983170030714,1,0.502657267189016,0.116799028523255,0.0174855252412999,0.001937304064279,4.77650500717368e-07
109,1CMT_OA,0,0.384689040452196,0.671508075655208,1,0.76166539674849,0.838963487351365,0.364425649240094,0.0520433806813671
110,1CMT_OA,0,0.723017536879621,1,0.76497252790733,0.634516766988429,0.393114569882952,0.25139473533623,0.0176231972658482
111,1CMT_OA,0,0.834513526482551,1,0.775050994222158,0.366273349471173,0.154760812837312,0.018969607580558,6.13910287947969e-05
113,1CMT_OA,0,0.603797652315774,0.586211739757,1,0.713307066092972,0.501636565220935,0.443338606504823,0.0470002315729968
114,1CMT_OA,0,0.406883617111185,1,0.759154147769443,0.54507052152849,0.19577359027409,0.0335334275126294,0.000646619371793313
118,1CMT_OA,0,0.659875034584679,0.976641154680134,1,0.807920418279298,0.333742392342597,0.224887618105484,0.0156653966179371
119,1CMT_OA,0,0.635614498195123,1,0.916093275707094,0.851002176682125,0.537104859789985,0.191486277229394,0.00822223837086572
120,1CMT_OA,0,0.648001084773435,1,0.747897019903988,0.313041109583612,0.166448489784107,0.0454169933435559,0.0011197319766522
123,1CMT_OA,0,0.858598035290982,1,0.964819152798726,0.601999424069872,0.469197591288107,0.272320764330579,0.0103543516558051
124,1CMT_OA,0,0.529669776694577,1,0.945029367655854,0.722904039498618,0.908423487312521,0.435746070025536,0.0454405312147083
126,1CMT_OA,0,0.43377173897478,0.747437311669715,0.78169477876858,1,0.678665065860455,0.776070576956363,0.0672986585439215
127,1CMT_OA,0,1,0.977088061192256,0.402689407906698,0.283211525062079,0.0839601774596598,0.0156869129329196,0.000116121518314758
128,1CMT_OA,0,0.729784590973789,1,0.405971742777208,0.191688172758539,0.0287745786801268,0.00228012463760071,1.41489007421661e-06
131,1CMT_OA,0,0.486104179695004,0.942625687704131,1,0.992045074258203,0.842654379352573,0.533192802271546,0.103368868796628
134,1CMT_OA,0,0.655921448825382,1,0.937303464555907,0.753850066050072,0.704785900154016,0.241940586105525,0.0101418391077806
136,1CMT_OA,0,0.640899901568866,1,0.997018372202678,0.718242393928133,0.730595562874456,0.458947039204783,0.106311433305985
137,1CMT_OA,0,0.483302942992412,0.646780156699622,0.779052335611682,1,0.67488946136796,0.407657622576714,0.0758497438893141
138,1CMT_OA,0,0.536976278237667,0.882640574194712,1,0.942177847418991,0.706620364509823,0.579129932945774,0.061101838798401
140,1CMT_OA,0,0.464219678699498,1,0.61804661734258,0.477902477507192,0.436243671262127,0.263051526495069,0.0370420673881922
142,1CMT_OA,0,0.365360635890409,1,0.640933976747327,0.30198446984085,0.345336397117161,0.13256944242034,0.00637761888580706
145,1CMT_OA,0,1,0.90256108259683,0.217371837323378,0.093989385887342,0.0267851550031757,0.00557799928046668,1.11366235701507e-05
146,1CMT_OA,0,0.541111061428557,0.669449737675378,1,0.878984622372814,0.601535180530743,0.441833224186175,0.0601566069198802
147,1CMT_OA,0,0.749733685714749,0.751059023086176,1,0.900378411869069,0.464987905317927,0.217564858775969,0.0366023467526013
148,1CMT_OA,0,0.929187532941626,0.811193650269458,1,0.996158533237129,0.530764171848896,0.161266932627222,0.00440066186862119
149,1CMT_OA,0,0.641951001071931,0.675321042210013,1,0.55681788500023,0.384935375095163,0.29889168809248,0.0253846116697461
152,1CMT_OA,0,0.944560259176253,1,0.924846668571137,0.693039460394741,0.498681109561938,0.191921596465507,0.006475255599547
153,1CMT_OA,0,0.958061435800875,1,0.501402231382464,0.356667559914191,0.143320138802203,0.0357537501556411,0.00024438616686231
154,1CMT_OA,0,0.278291535767428,0.512476690729353,1,0.905178980264449,0.84483263063847,0.660395286627432,0.107721707144479
